T+00:03:12.916 | CAMERA | Image captured: 1024x768, 24422 bytes
T+00:03:14.481 | CAMERA | Image captured: 1024x768, 26536 bytes
T+00:03:15.551 | CAMERA | Image captured: 1024x768, 26204 bytes
T+00:03:38.848 | CAMERA | Image captured: 1024x768, 16218 bytes
T+00:03:54.502 | CAMERA | Image captured: 1024x768, 17699 bytes
T+00:04:08.594 | CAMERA | Image captured: 1024x768, 26643 bytes
T+00:04:23.194 | CAMERA | Image captured: 1024x768, 27930 bytes
T+00:04:39.792 | CAMERA | Image captured: 1024x768, 27332 bytes
T+00:04:55.385 | CAMERA | Image captured: 1024x768, 29188 bytes
T+00:05:10.982 | CAMERA | Image captured: 1024x768, 24887 bytes
T+00:05:46.145 | CAMERA | Image captured: 1024x768, 24821 bytes
T+00:06:03.238 | CAMERA | Image captured: 1024x768, 23822 bytes
T+00:06:18.325 | CAMERA | Image captured: 1024x768, 24130 bytes
T+00:06:32.956 | CAMERA | Image captured: 1024x768, 25077 bytes
T+00:06:50.049 | CAMERA | Image captured: 1024x768, 24782 bytes
T+00:07:25.169 | CAMERA | Image captured: 1024x768, 27182 bytes
T+00:07:39.754 | CAMERA | Image captured: 1024x768, 26317 bytes
T+00:07:58.848 | CAMERA | Image captured: 1024x768, 27464 bytes
T+00:08:00.486 | CAMERA | Image captured: 1024x768, 25690 bytes
T+00:08:04.051 | CAMERA | Image captured: 1024x768, 27060 bytes
T+00:08:07.208 | CAMERA | Image captured: 1024x768, 25444 bytes
T+00:08:09.783 | CAMERA | Image captured: 1024x768, 26857 bytes
T+00:08:10.857 | CAMERA | Image captured: 1024x768, 26255 bytes
T+00:08:12.430 | CAMERA | Image captured: 1024x768, 26665 bytes
T+00:08:13.493 | CAMERA | Image captured: 1024x768, 27168 bytes
T+00:08:15.056 | CAMERA | Image captured: 1024x768, 27118 bytes
T+00:08:16.623 | CAMERA | Image captured: 1024x768, 27227 bytes
T+00:08:18.229 | CAMERA | Image captured: 1024x768, 26732 bytes
T+00:08:24.292 | CAMERA | Image captured: 1024x768, 26829 bytes
T+00:08:54.938 | CAMERA | Image captured: 1024x768, 27919 bytes
T+00:08:56.096 | CAMERA | Image captured: 1024x768, 27459 bytes
T+00:08:57.170 | CAMERA | Image captured: 1024x768, 28431 bytes
T+00:08:58.737 | CAMERA | Image captured: 1024x768, 27789 bytes
T+00:09:01.331 | CAMERA | Image captured: 1024x768, 26920 bytes
T+00:09:02.888 | CAMERA | Image captured: 1024x768, 28429 bytes
T+00:09:03.953 | CAMERA | Image captured: 1024x768, 27457 bytes
T+00:09:06.512 | CAMERA | Image captured: 1024x768, 26921 bytes
T+00:09:08.145 | CAMERA | Image captured: 1024x768, 27632 bytes
T+00:09:10.709 | CAMERA | Image captured: 1024x768, 26130 bytes
T+00:09:12.266 | CAMERA | Image captured: 1024x768, 27284 bytes
T+00:09:14.830 | CAMERA | Image captured: 1024x768, 26089 bytes
T+00:09:16.395 | CAMERA | Image captured: 1024x768, 26348 bytes
T+00:09:18.457 | CAMERA | Image captured: 1024x768, 26918 bytes
T+00:09:21.017 | CAMERA | Image captured: 1024x768, 26827 bytes
T+00:09:22.581 | CAMERA | Image captured: 1024x768, 26841 bytes
T+00:09:25.149 | CAMERA | Image captured: 1024x768, 27529 bytes
T+00:09:31.215 | CAMERA | Image captured: 1024x768, 26799 bytes
T+00:00:22.131 | CAMERA | Image captured: 640x480, 12731 bytes
T+00:00:23.761 | CAMERA | Image captured: 640x480, 13465 bytes
T+00:00:33.006 | CAMERA | Image captured: 1024x768, 16039 bytes
T+00:00:34.559 | CAMERA | Image captured: 1024x768, 16222 bytes
T+00:00:35.625 | CAMERA | Image captured: 1024x768, 21853 bytes
T+00:00:36.687 | CAMERA | Image captured: 1024x768, 21992 bytes
T+00:00:37.745 | CAMERA | Image captured: 1024x768, 23245 bytes
T+00:00:38.801 | CAMERA | Image captured: 1024x768, 20860 bytes
T+00:00:40.868 | CAMERA | Image captured: 1024x768, 21277 bytes
T+00:00:42.528 | CAMERA | Image captured: 1024x768, 21112 bytes
T+00:00:43.648 | CAMERA | Image captured: 1024x768, 21567 bytes
T+00:00:46.205 | CAMERA | Image captured: 1024x768, 19959 bytes
T+00:00:47.760 | CAMERA | Image captured: 1024x768, 20314 bytes
T+00:00:48.823 | CAMERA | Image captured: 1024x768, 21243 bytes
T+00:00:50.392 | CAMERA | Image captured: 1024x768, 21762 bytes
T+00:00:51.459 | CAMERA | Image captured: 1024x768, 21042 bytes
T+00:00:52.518 | CAMERA | Image captured: 1024x768, 22685 bytes
T+00:00:54.076 | CAMERA | Image captured: 1024x768, 23187 bytes
T+00:00:55.135 | CAMERA | Image captured: 1024x768, 22210 bytes
T+00:00:57.190 | CAMERA | Image captured: 1024x768, 21569 bytes
T+00:00:58.245 | CAMERA | Image captured: 1024x768, 20205 bytes
T+00:00:59.307 | CAMERA | Image captured: 1024x768, 21388 bytes
T+00:01:00.874 | CAMERA | Image captured: 1024x768, 21098 bytes
T+00:01:01.940 | CAMERA | Image captured: 1024x768, 20750 bytes
T+00:01:03.005 | CAMERA | Image captured: 1024x768, 23253 bytes
T+00:01:04.561 | CAMERA | Image captured: 1024x768, 21896 bytes
T+00:01:05.615 | CAMERA | Image captured: 1024x768, 22278 bytes
T+00:01:06.680 | CAMERA | Image captured: 1024x768, 21642 bytes
T+00:01:16.514 | CAMERA | Image captured: 1024x768, 16158 bytes
T+00:01:34.610 | CAMERA | Image captured: 1024x768, 16861 bytes
T+00:01:49.204 | CAMERA | Image captured: 1024x768, 23256 bytes
T+00:02:06.802 | CAMERA | Image captured: 1024x768, 19930 bytes
T+00:02:22.448 | CAMERA | Image captured: 1024x768, 20017 bytes
T+00:04:22.246 | CAMERA | Image captured: 1024x768, 20598 bytes
T+00:04:23.312 | CAMERA | Image captured: 1024x768, 21649 bytes
T+00:04:24.364 | CAMERA | Image captured: 1024x768, 20314 bytes
T+00:04:25.437 | CAMERA | Image captured: 1024x768, 20939 bytes
T+00:04:26.497 | CAMERA | Image captured: 1024x768, 19538 bytes
T+00:04:29.051 | CAMERA | Image captured: 1024x768, 20629 bytes
T+00:04:30.163 | CAMERA | Image captured: 1024x768, 21662 bytes
T+00:04:31.232 | CAMERA | Image captured: 1024x768, 22489 bytes
T+00:04:32.292 | CAMERA | Image captured: 1024x768, 22658 bytes
T+00:04:33.435 | CAMERA | Image captured: 1024x768, 23304 bytes
T+00:04:35.094 | CAMERA | Image captured: 1024x768, 23478 bytes
T+00:04:36.153 | CAMERA | Image captured: 1024x768, 22833 bytes
T+00:04:37.210 | CAMERA | Image captured: 1024x768, 22844 bytes
T+00:04:38.282 | CAMERA | Image captured: 1024x768, 22644 bytes
T+00:04:44.384 | CAMERA | Image captured: 1024x768, 23078 bytes
T+00:05:02.061 | CAMERA | Image captured: 1024x768, 22916 bytes
T+00:07:28.924 | CAMERA | Image captured: 1024x768, 22670 bytes
T+00:07:29.992 | CAMERA | Image captured: 1024x768, 22375 bytes
T+00:07:31.107 | CAMERA | Image captured: 1024x768, 25654 bytes
T+00:07:33.172 | CAMERA | Image captured: 1024x768, 25424 bytes
T+00:07:34.235 | CAMERA | Image captured: 1024x768, 25312 bytes
T+00:07:35.300 | CAMERA | Image captured: 1024x768, 25453 bytes
T+00:07:36.871 | CAMERA | Image captured: 1024x768, 25326 bytes
T+00:07:37.971 | CAMERA | Image captured: 1024x768, 25999 bytes
T+00:07:39.046 | CAMERA | Image captured: 1024x768, 25494 bytes
T+00:07:40.126 | CAMERA | Image captured: 1024x768, 26132 bytes
T+00:07:41.192 | CAMERA | Image captured: 1024x768, 24843 bytes
T+00:07:47.267 | CAMERA | Image captured: 1024x768, 25136 bytes
T+00:08:02.961 | CAMERA | Image captured: 1024x768, 26023 bytes
T+00:08:21.559 | CAMERA | Image captured: 1024x768, 25197 bytes
T+00:00:55.784 | CAMERA | Image captured: 1024x768, 15997 bytes
T+00:00:57.345 | CAMERA | Image captured: 1024x768, 16134 bytes
T+00:00:57.897 | CAMERA | Image captured: 1024x768, 20189 bytes
T+00:00:58.958 | CAMERA | Image captured: 1024x768, 19636 bytes
T+00:01:00.084 | CAMERA | Image captured: 1024x768, 19431 bytes
T+00:01:00.645 | CAMERA | Image captured: 1024x768, 19499 bytes
T+00:01:01.712 | CAMERA | Image captured: 1024x768, 19169 bytes
T+00:01:02.781 | CAMERA | Image captured: 1024x768, 18151 bytes
T+00:01:03.874 | CAMERA | Image captured: 1024x768, 18203 bytes
T+00:01:05.440 | CAMERA | Image captured: 1024x768, 18207 bytes
T+00:01:06.086 | CAMERA | Image captured: 1024x768, 19988 bytes
T+00:01:07.141 | CAMERA | Image captured: 1024x768, 20174 bytes
T+00:01:08.234 | CAMERA | Image captured: 1024x768, 20418 bytes
T+00:01:09.291 | CAMERA | Image captured: 1024x768, 20297 bytes
T+00:01:11.354 | CAMERA | Image captured: 1024x768, 20612 bytes
T+00:01:27.635 | CAMERA | Image captured: 1024x768, 16017 bytes
T+00:01:44.717 | CAMERA | Image captured: 1024x768, 16284 bytes
T+00:02:01.303 | CAMERA | Image captured: 1024x768, 20907 bytes
T+00:02:47.493 | CAMERA | Image captured: 1024x768, 20587 bytes
T+00:02:48.570 | CAMERA | Image captured: 1024x768, 20474 bytes
T+00:02:49.630 | CAMERA | Image captured: 1024x768, 21650 bytes
T+00:02:51.728 | CAMERA | Image captured: 1024x768, 21277 bytes
T+00:02:53.313 | CAMERA | Image captured: 1024x768, 20999 bytes
T+00:02:59.377 | CAMERA | Image captured: 1024x768, 19262 bytes
T+00:03:15.464 | CAMERA | Image captured: 1024x768, 19534 bytes
T+00:03:31.059 | CAMERA | Image captured: 1024x768, 19791 bytes
T+00:03:44.724 | CAMERA | Image captured: 1024x768, 20133 bytes
T+00:04:33.378 | CAMERA | Image captured: 1024x768, 22235 bytes
T+00:04:34.441 | CAMERA | Image captured: 1024x768, 21551 bytes
T+00:04:35.999 | CAMERA | Image captured: 1024x768, 23932 bytes
T+00:04:37.562 | CAMERA | Image captured: 1024x768, 22542 bytes
T+00:04:39.633 | CAMERA | Image captured: 1024x768, 21443 bytes
T+00:04:41.706 | CAMERA | Image captured: 1024x768, 21753 bytes
T+00:04:43.290 | CAMERA | Image captured: 1024x768, 22104 bytes
T+00:04:45.894 | CAMERA | Image captured: 1024x768, 22348 bytes
T+00:04:47.085 | CAMERA | Image captured: 1024x768, 22671 bytes
T+00:04:48.734 | CAMERA | Image captured: 1024x768, 22569 bytes
T+00:04:51.307 | CAMERA | Image captured: 1024x768, 22502 bytes
T+00:04:52.368 | CAMERA | Image captured: 1024x768, 22508 bytes
T+00:04:53.454 | CAMERA | Image captured: 1024x768, 21230 bytes
T+00:04:55.532 | CAMERA | Image captured: 1024x768, 21330 bytes
T+00:04:56.687 | CAMERA | Image captured: 1024x768, 21090 bytes
T+00:04:58.359 | CAMERA | Image captured: 1024x768, 21216 bytes
T+00:05:00.943 | CAMERA | Image captured: 1024x768, 21415 bytes
T+00:05:02.028 | CAMERA | Image captured: 1024x768, 21332 bytes
T+00:05:03.081 | CAMERA | Image captured: 1024x768, 21233 bytes
T+00:05:05.136 | CAMERA | Image captured: 1024x768, 21127 bytes
T+00:05:06.702 | CAMERA | Image captured: 1024x768, 20944 bytes
T+00:05:08.259 | CAMERA | Image captured: 1024x768, 20887 bytes
T+00:05:09.315 | CAMERA | Image captured: 1024x768, 20038 bytes
T+00:05:12.371 | CAMERA | Image captured: 1024x768, 20265 bytes
T+00:05:13.429 | CAMERA | Image captured: 1024x768, 20261 bytes
T+00:05:15.505 | CAMERA | Image captured: 1024x768, 21686 bytes
T+00:05:17.096 | CAMERA | Image captured: 1024x768, 21541 bytes
T+00:05:18.658 | CAMERA | Image captured: 1024x768, 20596 bytes
T+00:05:20.742 | CAMERA | Image captured: 1024x768, 20576 bytes
T+00:05:21.801 | CAMERA | Image captured: 1024x768, 21244 bytes
T+00:05:23.356 | CAMERA | Image captured: 1024x768, 21076 bytes
T+00:05:24.912 | CAMERA | Image captured: 1024x768, 20954 bytes
T+00:05:25.973 | CAMERA | Image captured: 1024x768, 20802 bytes
T+00:05:27.025 | CAMERA | Image captured: 1024x768, 21209 bytes
T+00:05:28.083 | CAMERA | Image captured: 1024x768, 20959 bytes
T+00:05:29.140 | CAMERA | Image captured: 1024x768, 21132 bytes
T+00:05:31.203 | CAMERA | Image captured: 1024x768, 21063 bytes
T+00:05:34.761 | CAMERA | Image captured: 1024x768, 20729 bytes
T+00:05:35.855 | CAMERA | Image captured: 1024x768, 20495 bytes
T+00:05:37.427 | CAMERA | Image captured: 1024x768, 21161 bytes
T+00:05:39.477 | CAMERA | Image captured: 1024x768, 21107 bytes
T+00:05:40.567 | CAMERA | Image captured: 1024x768, 22117 bytes
T+00:05:41.632 | CAMERA | Image captured: 1024x768, 21410 bytes
T+00:05:44.697 | CAMERA | Image captured: 1024x768, 20999 bytes
T+00:05:45.842 | CAMERA | Image captured: 1024x768, 21200 bytes
T+00:05:46.968 | CAMERA | Image captured: 1024x768, 20969 bytes
T+00:05:48.037 | CAMERA | Image captured: 1024x768, 21376 bytes
T+00:05:49.108 | CAMERA | Image captured: 1024x768, 21142 bytes
T+00:05:50.208 | CAMERA | Image captured: 1024x768, 21021 bytes
T+00:06:09.494 | CAMERA | Image captured: 1024x768, 16008 bytes
T+00:06:27.166 | CAMERA | Image captured: 1024x768, 16021 bytes
T+00:06:45.762 | CAMERA | Image captured: 1024x768, 20199 bytes
T+00:06:46.865 | CAMERA | Image captured: 1024x768, 21472 bytes
T+00:06:47.917 | CAMERA | Image captured: 1024x768, 20739 bytes
T+00:06:49.019 | CAMERA | Image captured: 1024x768, 20839 bytes
T+00:06:50.611 | CAMERA | Image captured: 1024x768, 20750 bytes
T+00:06:53.682 | CAMERA | Image captured: 1024x768, 20745 bytes
T+00:06:54.251 | CAMERA | Image captured: 1024x768, 21080 bytes
T+00:06:55.306 | CAMERA | Image captured: 1024x768, 21427 bytes
T+00:07:06.581 | CAMERA | Image captured: 1024x768, 16034 bytes
T+00:07:21.166 | CAMERA | Image captured: 1024x768, 16252 bytes
T+00:07:35.242 | CAMERA | Image captured: 1024x768, 21511 bytes
T+00:07:49.360 | CAMERA | Image captured: 1024x768, 22170 bytes
T+00:08:07.951 | CAMERA | Image captured: 1024x768, 22333 bytes
